"streisand,1",1
trager,1
"clue,17",1
production,160
understated,16
south's,1
valor,1
"valkyries,1",1
airbrushed,1
fleshed,4
damages,2
"appallingly,1",1
coffee,15
soundbites,1
jerking,1
safe,39
collide,6
"virtually,46",1
expressionist,1
`dharma,1
roommate,14
sack,2
expressionism,1
cohagen,3
"ultra-eccentric,1",1
lifelong,8
elliott,8
coffey,5
petrovsky,1
family-style,1
dingo,1
redford,21
reasonably,10
routines,4
l,79
dingy,1
griffith's,2
"mews,1",1
"newcomers,4",1
reasonable,10
whitechapel,2
brooks',5
fearsomely,1
feeds,6
"fences,1",1
"mcgowan,2",1
volcanos,1
"delight--,1",1
statue,6
dumping,8
masseuse,4
"intertwining,2",1
"stalingrad,1",1
sled,1
"b-production,1",1
"$2,4",1
half-sister,1
"protect,17",1
"nascar,1",1
-moderator],1
"island's,1",1
"shrewish,1",1
slew,4
inadvertently,4
"re-shot,1",1
"irascible,1",1
maduro,1
"culminates,2",1
ruggedly,1
"famished,1",1
"edition',2",1
"pudgy,2",1
daniel,35
braces,2
drawn-out,1
confections,1
self-important,1
"94,2",1
judith,9
"studies,12",1
"connect-the-dots,1",1
colanised,1
"employers,1",1
mullen,6
"castle,33",1
meatier,5
"skew,1",1
barrier,3
colorless,2
leftovers,1
"journals,1",1
"congressman,2",1
"a-go-go,1",1
amadeus,4
"reign,7",1
forcibly,2
"slothful,1",1
lollipop,2
"south,50",1
"jot,1",1
character's,54
dammit,1
"lady,39",1
"rosalba's,1",1
"homely,1",1
maniac,4
refugee,3
"kidnap/ransom,1",1
"hypnosis,2",1
"cuong,1",1
flawless,34
renew,1
"dragon,38",1
"'dante's,1",1
"reproduction,2",1
blackout,1
footsteps,9
"bogart,7",1
"rehash,5",1
"edu,1",1
render,3
re-enact,1
"self-destructive,4",1
synonymous,2
raheem,1
hilary,14
"skidded,1",1
short-circuits,1
"conducting,3",1
another,559
"mariachi--director,1",1
antarctic,3
"mulqueen's,1",1
electronic,9
mojo,10
"apartments,3",1
illustrate,4
opera-type,1
timothy,10
"basketball,13",1
"exact,29",1
"underneath,18",1
"curves,2",1
parting,4
featherweight,1
o'toole,2
seduction,9
elevator,13
blurts,2
nuttiness,1
"careful,14",1
poorly-written,1
"warmth,12",1
"ex-mining/maximum,1",1
john,430
dogs,36
labyrinthian,1
"microphone,1",1
"terrible,28",1
"lightness,1",1
paltry,1
offhand,2
"protein,1",1
"1-,1",1
ill--we,1
garofalo's,3
"ziembicki,1",1
wastes,4
"viking,1",1
scorpions,1
wasted,16
"banquet,5",1
"tautou,1",1
"winsome,3",1
lucas,71
asssss,2
guild,1
guile,1
"mythos,2",1
roelfs,2
"donager's,1",1
"footsteps,9",1
"helicopter-train,1",1
noblewoman,1
mile's,1
guilt,21
"`ronna',1",1
historical,42
"maker,6",1
"absorb,5",1
"prove,61",1
tautness,1
portraits,4
predicts,1
"lifted,11",1
flavorful,1
"crux,4",1
"spader's,1",1
deliciously,17
enchanted,5
"pistone,1",1
refreshingly,12
detracted,3
"155,2",1
"meticulous,5",1
contents,3
"unbelievable,20",1
"locus,1",1
praising,3
"blood,106",1
attributable,1
"argentina,1",1
convenient,10
"capone,15",1
fodder,12
"falls,104",1
subjects,13
"hip-hop,12",1
"veracity,1",1
"decided,41",1
thundering,2
pilgrimage,2
detractions,1
"clinging,1",1
"ginseng,4",1
conscience,11
acquire,1
gold-embroidery,1
"gough,4",1
bruce,80
hammond,4
"limit,6",1
"clip,5",1
mcgillis,2
"tagging,3",1
ramblings,1
"_shaft_,7",1
immediacy,2
germany,12
culminates,2
"panoramic,1",1
scripts,18
inescapable--and,1
"slumped,1",1
"rousingly,1",1
grave,18
darkness,30
"effeminate,2",1
macfadyen,3
julia's,1
"reinvent,2",1
corporate,12
"cocktail,2",1
dubarry,1
"und,1",1
"revisions,1",1
swamp,5
bracket,1
aunt,6
"unsophisticated,1",1
"incognita,1",1
"ozzy,1",1
reserve,3
"toiled,1",1
overdoes,1
stephens,14
"fallen's,1",1
lewis,25
"archer's,3",1
"surgeon,7",1
"mystery-horror,1",1
weddell,1
disturbs,5
"aliases,2",1
alferd,1
"grownups,2",1
"ex-girlfriend,6",1
"zeke,1",1
witnesses,9
"juries,2",1
geyser,1
"linoleum,1",1
"delicatessen,2",1
"nazi,17",1
panned,6
"depletes,1",1
gutsy,5
"low-key,15",1
overkilling,1
run',6
12-hour,1
"landlord,4",1
nullified,1
"nm,1",1
"swift,2",1
"dialect,2",1
cappuccino,1
"dogged,2",1
"hanako,5",1
"scriptures,2",1
"minors,1",1
chaney,1
uncountable,1
"1964,4",1
wisecracks,7
"lowell,2",1
"partly,16",1
haunted,18
roundabout,1
"flamingos,3",1
'toy,1
lolita's,1
vividly,7
beleive,1
"query,1",1
"govworks,1",1
runs,106
reinvents,1
"hamm,3",1
`experience',2
emo,2
jocks,6
"really,775",1
glimpsed,1
children's,34
"oversexed,3",1
rahad,1
gears,7
rung,1
"comedy-thriller,2",1
"'characters',1",1
secretary,9
"charming,67",1
turmoil,15
"quirk,1",1
claymation,1
non-pc,1
daswon,1
"masterminds,3",1
"increments,1",1
"determination,12",1
"forlorn,2",1
horrendous,3
discussions,9
[critic's,1
1999's,10
hairbrush,1
techniques,16
pastel,2
2's,3
draws,14
"rollerblading,1",1
introversion,1
pasted,1
away,339
"sherbedgia,1",1
"colleges,1",1
immeadiately,3
"besides,30",1
litters,1
bracing,1
arcane,1
cooperation,2
drawn,43
"charlie,20",1
drawl,2
encounters,30
shields,3
_porky+s_,1
huison,1
wagon,2
"bowman's,1",1
"documentarians,1",1
"flashback-type,1",1
contemplate,2
handful,25
"wooed,1",1
transylvanians,2
diesl,1
taraji,1
wrestled,2
kosteas,4
succumbs,4
visited,4
kitchen,9
"sadomasochism,1",1
climate,7
psychologists,2
"white,155",1
"nice-guy,3",1
"ethic,2",1
"lampoon's,1",1
idyllic,8
"marcus,5",1
"untangle,1",1
greater,44
"voyeurism,2",1
"uproarious,4",1
disappears,11
old-fashioned,19
publicity-seeking,1
"salesmanship,1",1
`horror',2
tone,67
imaginative,24
toni,9
upbeats,1
bondsmen,1
engulfs,1
"pursuing,7",1
condescending,6
"catches,13",1
tons,12
"sermon,1",1
infirm,2
tony,62
chidduck's,1
"timbre,1",1
"dorian's,2",1
telecommunications,1
"shack,1",1
"faggot,1",1
"rolf,1",1
"1950,1",1
claiming,9
"steenburgen's,1",1
mean-spiritedness,1
"ex-minister,1",1
so-bright,1
"sprinkled,5",1
"unjust,2",1
"amos,2",1
"geek,11",1
lockup,1
"seance,2",1
attacked,17
gidley,1
excite,2
"redefinition,1",1
psychically,1
attacker,3
"monkey,20",1
"whimsically,2",1
"interrelate,1",1
capone's,2
giacomo,2
"darwinism-,1",1
"corman,1",1
cult-classics,1
reworking,2
"resurrection,10",1
espoused,1
"spirits,8",1
matilda's,4
"sad,52",1
"banjo,1",1
"rosewood,1",1
thrash,2
"breezy,7",1
"rotunno,1",1
35th,1
characterizing,2
"wessex,2",1
cons,3
cont,1
"state,87",1
beetles,5
"drowning,4",1
"intern,2",1
paglia,1
separatist,1
dizzy,10
cong,2
"supervise,1",1
"exhilerating,1",1
ethnic,3
conn,1
brilliantly,35
eye-catcher,1
"knuckle,2",1
"holiday,29",1
"rocky's,4",1
"actualization,1",1
"smary,1",1
"one-armed,2",1
imbued,1
super-mom,1
"accuse,2",1
"rade,3",1
writerly,1
jeopardy',2
"construed,4",1
"able,205",1
synch,1
"t-birds,1",1
"fu,35",1
"mufasa,1",1
"benigni's,7",1
imbues,4
confection,3
wheel,9
"risk,39",1
fuss,4
immigration,1
[warning,1
"fans',1",1
quentin,25
hang,23
"mountaintops,1",1
counterparts,9
bening,16
liberties,6
kerrigans,4
fuse,3
"requisite,10",1
animations,2
hans,9
rasping,1
"rude,10",1
"one-hundred-dollar,1",1
"weightiness,1",1
"moronic,9",1
whereby,3
humble,6
"tobolowsky,1",1
skillful,9
bing's,1
client,12
multi-level-marketing,1
"real-life,25",1
sullenly,1
"contrast,51",1
"double-whammy,1",1
wopr,1
musical,105
pronouncements,3
trainer,8
"homicidal,5",1
mib,19
traditions,4
mastery,8
newton,12
boos,1
"hot-as-hell,1",1
keanu,19
"blown-up,1",1
thanks,76
sabbatical,1
"program,34",1
"engrossing,18",1
precipice,1
"uncompleted,1",1
electronically,1
toughness,1
"illusion,3",1
frame-of-mind,1
denton,2
"vulgarize,1",1
dorff,5
"diagnosed,2",1
similarities,18
"shoulder-length,2",1
josh,12
"peck,8",1
jost,1
wright,17
shout,6
trampled,1
"universally,3",1
"boone-type,1",1
"hampshire,6",1
joss,10
innocently,2
righteous,2
wesleyan,1
"wednesday,5",1
"believeable,4",1
"maka,2",1
insensitive,2
mindfuck,2
"candidate,10",1
"takes,396",1
"trains,8",1
"hangs,10",1
"indulges,4",1
"campion's,1",1
"klose's,1",1
anti-climatic,1
designers,2
unfounded,1
"klutz,1",1
picture's,4
epperson,1
eroded,1
"bag,32",1
"subdues,1",1
cooler,3
"waded,1",1
motherload,1
hanako's,1
"ghastly,6",1
show-stopper,1
sparse,3
night,215
"regina,1",1
revisiting,4
"tune,19",1
"kristen,8",1
cooled,1
"endorsing,1",1
"whizzing,1",1
dimitri,3
tenko,1
"plain-cheese,1",1
"cams,6",1
closeups,1
drugged-out,2
changwei,1
born,61
couture,1
stardust,2
kieslowski,7
pugnacious,1
"aline,1",1
bore,10
confusing,39
adorably,1
congratulate,3
"rebellion,4",1
hold-ups,1
"clerk,5",1
"victorian,4",1
deep-space,1
"suddenly,67",1
"cleaves,1",1
one-ness,1
spawned,9
axe-wielding,1
asking,32
domineering,5
lahore,1
"dispatching,1",1
zanier,1
adorable,14
participation,8
matthau,4
peek,2
"realise,6",1
biopic,4
laughton's,1
peel,1
"devereaux,7",1
shogun,1
"refreshed,1",1
"overflows,1",1
architectural,1
substitution,1
peer,3
tossable,1
peep,3
"digestive,1",1
$70,2
sebastian,3
"gallo,4",1
"bank's,1",1
"booted,1",1
"guinness's,1",1
"cease,3",1
injure,1
gentler,1
"factual,3",1
"williamson's,6",1
"chum,1",1
"garland,1",1
"shoving,2",1
misdemeanors,1
bethany's,2
"professor/archeologist,1",1
jacques,11
excruciating,1
"rubens,1",1
enwrapped,1
'eat,1
savaged,1
rehabilitation--he,1
"determinedly,1",1
wasting,1
vampirism,1
profession,21
beneficial,1
"deprivation/appreciation,1",1
barbet,1
rendering,3
"necessitates,1",1
"pacha,1",1
"`closure',1",1
"graduate,13",1
worker,27
versions,15
"upstairs,6",1
reed's,1
familiarize,1
deception,8
"kassovitz,1",1
connote,2
over-medicated,1
"statue,6",1
overblown,8
payment,2
walk-on,2
"scholarships,3",1
wrongdoing,2
berle,1
"master-servant,1",1
anti-vampire,1
true-life,2
"cautiously,1",1
"`padawan',1",1
"omega,1",1
overjoyed,2
"seemingly-heartless,1",1
"mini-van,2",1
lola's,2
"dunaway,2",1
"ignited,1",1
needles,3
catalyst,7
"yet,372",1
"clarity,9",1
"glum,2",1
ask--,1
model's,1
"low-rent,1",1
isis,1
"iron-fisted,1",1
crows,1
maximum,16
"maintenance,2",1
different,283
"cored,1",1
heartstrings,2
maximus,22
"below-average,1",1
faking,4
braxton's,1
pixar,12
flatuence-that,1
prayed,1
"nile,2",1
ragtag,2
roy's,1
clive,3
"lazy,11",1
"develops,38",1
stupendously,1
dostoevsky,2
juvenile's,1
guessed,7
expertise,2
prayer,12
"maneuvering,2",1
"maximus,22",1
"grinding,2",1
"outings,1",1
"lifeboat,2",1
song',2
"non-stereotyped,1",1
"friend-friend,1",1
equal-rights,1
creep,7
evasive,1
"frasier,2",1
test,37
dynasties,1
"birdsall,1",1
"unanimously,2",1
"cort,3",1
irma,4
orlock,5
mulling,1
"disperse,1",1
"anakin's,3",1
update,5
improvisation,2
let's,53
"sympathizes,1",1
enthused,2
"spell,12",1
notting,13
showings,3
"atmosphere,86",1
"inter-racial,1",1
detox,2
seeing,190
"instincts,9",1
"appeal,48",1
"obtain,9",1
portman,19
"timo,1",1
hudgeons,1
rabbit,10
preoccupation,2
"estranged,10",1
"ashmore,1",1
beds,2
pileggi,1
30-second,3
banquets,1
gutting,1
"heterosexual,8",1
paige,1
harvard,9
songs,79
"presided,2",1
concept,59
"integrating,1",1
broke,14
"buyer,1",1
"clients,8",1
"kerr,6",1
"sketchily,1",1
horseback,3
one-upped,1
"rapist's,1",1
supplement,3
synapses,1
"mccourt,1",1
battle,126
impish,3
"hudsucker,6",1
layers,5
contributing,2
"director/executive,1",1
"epigrams,1",1
"slim,15",1
"thing,355",1
"amerocentric,1",1
"life-like,1",1
zeroing,2
gigs,4
heart-sweeping,1
"scissor-happy,1",1
aristocratic,3
gigi,1
leboswki,1
exposition,7
"hand-held,4",1
"hibernated,1",1
"fathom,3",1
"clung,1",1
"characterizes,1",1
water--united,1
"complaints,14",1
"paddle,1",1
"dino,3",1
"barbara,14",1
ilm,5
schumacher's,1
automobiles,3
"childhood,37",1
"defecting,1",1
trip,54
10-year,1
"moral-christian,1",1
"occurrences,3",1
"self-help,4",1
take-off,2
rip-offs,2
cunningham,4
"complain,14",1
"keogh,1",1
turns,214
gun,60
gum,1
finn's,6
gus,11
soooo,1
"yankees,1",1
gut,5
guy,267
conglomeration,1
"older,56",1
"guests,7",1
"kerchak,6",1
"tough-talking,1",1
palatable,5
geek,11
"branch,6",1
"long-time,4",1
"o'neil,4",1
pugilistic,1
cost,11
"tactile,1",1
"cole,32",1
"enjoys,15",1
"maximes,1",1
pertwee,3
"bea,4",1
rapist,1
"quilt,11",1
"virgin,11",1
barbie,5
pigeonholing,2
'caravan',1
rotunno,1
"suspiciously,3",1
shares,24
peels,1
implausible,6
"writing/directing,1",1
"absolutist,1",1
college-aged,1
shared,16
goldblum,5
"louuuudd,2",1
cynically,1
breakneck,2
slick,25
"excesses,5",1
"genetic,11",1
"titans,1",1
handyman,4
"ghoulish,2",1
giles,19
"win,61",1
hadn't,20
"pensacola,1",1
"aidan,2",1
"ever-enjoyable,1",1
teaches,14
teacher,70
mcfadden,1
"trance,4",1
sending,6
schwarztman,1
"hating,3",1
"accommodations,1",1
fable-like,1
"vying,2",1
"trim,4",1
'hidden,1
franklin,4
reagents,1
pillow,5
plotted,4
"crispness,1",1
"mercifully,3",1
regardless,22
extra,35
"braga,2",1
"post-torture,1",1
sextet,1
"fiennes',3",1
uphill,1
"defeat,15",1
"jenson,1",1
fbi,46
nauseating,4
disguising,3
"brimming,3",1
comedy/romance,1
"clumsy,14",1
"lifestyle,20",1
cohesiveness,1
captivate,3
"gatsby,1",1
birdy,1
symbolizes,4
unctuous,2
coalesce,1
"individualism,3",1
wonderfully,75
children-only,1
symbolized,4
spineless,1
line-ups,1
neo-nazis,1
teacher-student,1
"hitchhiking,1",1
"pays,24",1
imrie,1
nguyen,1
"pub,5",1
"shouting,11",1
stanley,21
licks,1
"schlub,1",1
benches,1
"adversity,2",1
"maul,7",1
decked,6
defeats,5
"paulie,21",1
dmitri,2
"teeth,18",1
purge,1
"stopped,11",1
"indolent,1",1
"serious-minded,1",1
star's,5
woefully,3
"lily,5",1
mild-mannered,6
"60,5",1
"on-court,1",1
"contaminated,2",1
cult-status,1
"luncheon,1",1
"guessing,10",1
"cusackian,1",1
ruritanian,1
self-destructs,3
didn't,244
sake,16
bird's,2
chin,2
yard,14
"massage,5",1
fuentes,8
chic,2
occur,38
"ridiculed,4",1
"preachy,5",1
lacks,39
'interview,1
"softly-toned,1",1
discussion,17
spreads,7
"blowhard,1",1
giveaways,2
lounge,15
"multi-billionare,1",1
"revoltingly,1",1
strays,4
economy,3
armies,8
product,37
"ship's,11",1
"cameraderie,1",1
pesimism,1
escalate,2
braun's,1
"cyanide,1",1
"sensations,3",1
ornery,1
disgusted,7
produce,22
heterosexuals,2
"mask,18",1
drastic,5
"psycho,21",1
"g's,1",1
co-starring,2
"undetectable,1",1
amadala's,1
noses,1
grandson,6
irwin,3
berets,1
amercian,1
"financing,1",1
"patch's,5",1
"absurd,17",1
"monotone,1",1
deconstruction,2
kurt,7
"cineplex,1",1
clarke,3
opts,9
o'shea,2
no-,1
ultra-low,1
serving,18
barnyard,1
"goro,8",1
strocker's,1
"riches,2",1
soc,1
"cower,1",1
"sophomore,6",1
brain,29
pi's,1
"demo,3",1
stayed,7
"lacrosse,1",1
still,585
hampered,6
rat-like,1
"chivalry,4",1
"compensate,1",1
kimmy's,2
story-writing,1
max's,11
spacious,4
affraid,2
reality-warping,1
"moved,29",1
factual,3
emigrants,1
correspondence,2
nom,1
castle's,1
norad,3
broadsword,1
nod,11
a-changin',1
"contact,72",1
introduce,10
"noah,7",1
adrenaline,7
"geisha,1",1
well-suited,1
"sustenance,3",1
wealthy,31
nov,1
now,498
screenplay--with,1
galloping,1
"presides,2",1
"trey,6",1
"catered,1",1
"gilles,1",1
"breasts,9",1
undermining,2
"harry,36",1
drop,21
"aftereffects,2",1
"defiance,2",1
human's,2
"quibbles,3",1
blockheaded,1
wenders',2
idaho,1
"teriffic,1",1
rapidly-changing,1
unloaded,1
raises,20
jackal's,1
"night-club,1",1
"swashbuckler,1",1
prompted,2
challenged,8
mixed-up,1
"garafalo,2",1
yeah,27
"bankers,1",1
hitmen,7
challenges,9
challenger,1
logan's,1
prompter,1
back-story,2
year,342
ultra-naturalistic,1
oscar-caliber,2
"confuse,3",1
haise,1
"reduction,1",1
funnest,10
"rina,1",1
"dim-witted,9",1
furthermore,4
gray's,1
thirst,4
"shenanigans,2",1
fx,2
"romantic-mistaken,1",1
wholeheartedly,4
"1943,3",1
"bleak,32",1
fargo,32
"deliberately,9",1
"gimmick,8",1
"bannen,6",1
"--as,1",1
"comers,1",1
"assailants,1",1
"scented,1",1
"wrong-way,1",1
divergence,1
"fidelity'',2",1
t'aime,1
advantages,5
lapoirie,2
"hair-obsessed,1",1
"credits,88",1
good-hearted,3
"rikiya,1",1
"supress,1",1
"define,8",1
"actor',1",1
bejesus,1
"wetmore,4",1
"filters,3",1
deck,10
"cantankerous,1",1
"conspiracy,22",1
afeminite,1
"rocks,10",1
2065,1
"spine,4",1
fc,1
tangled,2
"neutral-coloured,1",1
invitation,3
ziembicki,1
"tastelessness,1",1
altitude,1
cuba's,4
blind,24
enhancer,1
"ensuing,4",1
achingly,4
toeing,1
"buffoonish,3",1
flipping,1
"grating,3",1
blink,3
"traveled,4",1
fish-eye,1
fi,1
ring,26
raped,15
rina,1
tomorrow,17
"hadden's,1",1
libidinous,1
"rescue,49",1
inconceivable,1
"akiva,1",1
"float,3",1
fl,1
thankless,6
"lulu,1",1
remotely,14
hummm,2
"processed,1",1
"progresses,30",1
lonergan,1
"horror-drama,2",1
"mars,36",1
slides,5
a,20115
"impersonation,5",1
brainy,3
"connundrum,1",1
uninformed,2
"sermonize,1",1
sores,2
"fanfare,4",1
"jake,38",1
"accomplishments,4",1
"su,1",1
"bereaved,2",1
"interconnectedness,1",1
1500s,1
'70s,8
bloomington,3
appearence,1
junkyard,1
smirkingly,1
heretical,2
appreciated,16
rables,2
"vanquish,1",1
professionals,4
"creepily,1",1
underwritten,9
"gar,2",1
"oklahoma,2",1
"_matrix_,1",1
recruit,5
"modify,1",1
shyamalan,15
vocals,4
"16mm,4",1
"whether,132",1
"ludwig,1",1
orwell,1
"snuggling,1",1
ob-cpo,1
documentation,3
"fairfolk,2",1
enhanced,9
overdosing,1
"pre-marital,2",1
"bellhop,1",1
"operations,11",1
overnight,5
consciously,2
loki,3
"20th,14",1
"jettisoned,6",1
"sightings,2",1
windsor,11
companies/families,1
snorting,1
"posta,1",1
"hip,23",1
"established,18",1
dinosaurs',1
renewing,1
"artist,60",1
"accident,63",1
equipment,12
"pyre,1",1
"cowgirl,3",1
awaits,5
"limelight,3",1
"earthlings,3",1
dance/song,1
respectably,1
scaring,4
attractiveness,1
neatly,10
imaginatively,3
"glitter,1",1
"kriss,1",1
intergalactic,5
importantly,31
"joachin,1",1
"rudin,1",1
"light-heartedness,1",1
america,118
"beneath,14",1
"preperations,1",1
"sexuality,21",1
"enthusiastically,4",1
parlays,1
"periodic,2",1
"rudi,1",1
"wages,2",1
"oppressed,3",1
benji-like,1
reform,1
implications,8
premiered,3
mrs,51
"straddle,1",1
"venue,1",1
"shohan,1",1
_great_,1
premieres,1
"sunflowers,1",1
"never-ending,1",1
"suffocating,4",1
discoverer,1
"engrossingly,1",1
"arnold's,1",1
"shag,1",1
"nosferatu's,1",1
"quibbling,1",1
discovered,34
ex-con,2
teamed,7
"pan-and-scanned-out,1",1
acutely,5
"quenches,1",1
oscar-bait,1
"grandma,8",1
blessedly,1
nicoletta,4
nicolette,1
embittered,3
"shone,1",1
preternatural,1
enriched,1
"hygienists,1",1
pollsters,1
stain,2
juror,1
"wilder,9",1
pumpkin,5
"jip's,1",1
"disgusted,7",1
'rekall',1
"bishop,7",1
"needles,3",1
duel,4
"apprise,1",1
"diverts,2",1
ex-co-,1
"co-writers,3",1
'til,1
truffaut,1
"renard,2",1
`believers',1
"hungarian,5",1
"'gi,1",1
self-indulgence,1
masquerading,6
superb,75
"banishes,1",1
"caligula,1",1
"nature's,1",1
"zero's,10",1
ambling,1
"singer/lover,1",1
"acquitted,1",1
"defendants,1",1
almost-cameo,1
"inaccurate,2",1
"6th,1",1
osbourne,1
"film's,321",1
"dissected,2",1
"proficiency,2",1
lauren/sylvia,1
childbearings,1
committed,25
actively,5
"prediction,1",1
"counterbalanced,1",1
"brightly,6",1
"pulverizes,1",1
"admitedly,1",1
suspects,43
"examining,4",1
"degenerative,1",1
"woman-of-the-wild,1",1
"carjacking,1",1
rozema,3
glaze,1
"`go,1",1
rollicking,3
"succession,2",1
colours,8
"conflicted,9",1
"microchip,1",1
heroes',1
altercation,1
"mythic,3",1
"marky,3",1
import,8
law's,2
"underdevelopment,1",1
"afterthought,5",1
"dreariness,1",1
"kat,9",1
regret,10
employer,11
"overrun,2",1
toting,2
smashed,2
"sesame,1",1
suspect,1
"prescott,7",1
hurts,2
marriageable,1
"sketches,2",1
"foreboding,9",1
contend,2
"alienated,4",1
"anita,5",1
"brutish,2",1
yorick,1
"malcolm's,2",1
resides,8
supernatural-entity-takes-over-boy's-body,1
"patient,32",1
nile,2
forlani's,2
"beautiful,196",1
"staggeringly,1",1
yammering,1
downtrodden,5
"postponed,1",1
quasi-popular,1
"kittens,1",1
"sade,6",1
'pleasantville',1
flammable,1
madness,21
150,3
"act's,1",1
foreboding,9
inexplicable,5
icecream,1
attachs,1
exploit,9
ad-libs,2
"internalize,1",1
"programs,3",1
charismatic,24
muttered,2
"wahlberg's,3",1
"$91,1",1
"eeriness,1",1
gynecomastia,1
stages,13
macnamara,1
tropical,4
"blotted,1",1
"amadeus,4",1
dictator,3
tiptoe,1
beams,4
"tuneful,1",1
odessa,3
cram,3
"backstage,1",1
"plotting,17",1
straying,2
monsieur,1
"legally,8",1
elvis,10
"justly,3",1
"awakened,5",1
"privately,1",1
'realistic',1
goran,3
"idealistic,8",1
obscuring,1
inelegantly,1
"barbs,1",1
"simulating,1",1
"taylor's,2",1
"melting,3",1
"narcotics,4",1
"cover-ups,1",1
"celibacy,4",1
african-american,12
"maximilian,1",1
winks,1
"temperatures,1",1
undergo,2
offbeat,19
"tradition,41",1
"flirtations,2",1
"mind-moving,1",1
scum,15
"battled,1",1
finer,4
"youngest's,1",1
"straight-shooting,1",1
"connery,11",1
"hank,27",1
concubines,1
mucus,2
figurines,2
"alienating,3",1
"tickle,1",1
stewardess,2
"wars_,1",1
"mad,29",1
"exemplary,2",1
korben,6
waterway,1
"unemployment,2",1
"relishes,4",1
irene,7
thrills-a-minute,1
risqu,1
"gag,17",1
develop,36
"comediennes,2",1
`toon,1
gediman,1
"fairman,1",1
writer/director,32
"furniture,1",1
"accompanies,6",1
"fight/rocky,1",1
contortions,1
"love-in,1",1
"traditions,4",1
us$100,2
effects-loaded,1
shagadelic,1
arctic,4
foam,1
"sack,2",1
"channel,14",1
"celebrated,5",1
plops,1
"imperfect,2",1
"treasured,3",1
"anonymous,10",1
"jeremy's,1",1
"announced,5",1
nandita,1
biederman,1
irresistable,2
bagpipes,1
"prudish,1",1
"lackeys,1",1
"sakes,1",1
"gosse's,1",1
demean,1
"ringwald,6",1
alleviate,1
moaning,2
whiz-kid,1
"rigueur,1",1
semi-slum,1
taxi,20
livestock,2
"idols,1",1
"so-bright,1",1
battleship,3
ingested,1
neon,1
"vest,1",1
"detect,2",1
sweeping,10
"imbue,3",1
relevant,11
maternity,1
cambodia,1
"maryland,2",1
"replacement,14",1
"wbn,2",1
"cruise/paul,1",1
"extension,3",1
'master',1
[pg-13],6
renewed,2
christine's,1
"winged,1",1
rescored,1
"sebulba,1",1
rhett,6
cimino's,2
verse,1
"recovers,2",1
versa,6
"tangentially,1",1
"neidermeyer,1",1
kareem,1
swim,9
"kidnap,8",1
onscreen,8
amc,1
"elizabethian,1",1
"unawareness,1",1
"ariane,2",1
gonna,26
"wiring,1",1
amy,36
earnest,7
"cheesiness,1",1
"53,2",1
"convinces,16",1
stunt,17
frigid,3
bat-like,2
fortune,30
heightened,8
"brassieres,1",1
"guiness',1",1
unrequited,5
conducts,2
"co-mingling,1",1
"closeups,1",1
sidney's,8
self-doubt,2
yearnings,1
"belfast,2",1
"terrifying,28",1
"liar,11",1
output,3
"scence,1",1
"foibles,5",1
twelve,11
falsehood,3
"foolishly,3",1
verbal,18
exposed,12
sentimentally,1
"quandary,3",1
tragedies,7
over-zealous,1
exposes,1
zealously,1
now-outdated,1
"holstering,1",1
"wolf-beiderman,1",1
"lift,9",1
"_la,1",1
"budge,1",1
"tags,5",1
character-controlled,1
regina,1
manipulator,4
"palliative,1",1
"young-david,1",1
unlocked,1
"dysfuntion,1",1
"awe-filled,1",1
"joyous,3",1
propagating,1
"figurative,4",1
"computer-animated,8",1
=====================,2
senitmental,1
indestructible,1
"deluding,1",1
francie,9
"decisive,4",1
aquit,1
"contrary,15",1
"maria,7",1
fractured,4
sixty,5
francis,17
"improve,8",1
"educated,3",1
"dickson,1",1
u-boats,1
aphrodite,4
creaking,1
jungian,1
piety,1
bushido,1
shoulder-length,2
"reference,24",1
"rearing,1",1
"stupidity,3",1
aboriginals,2
white-fenced,1
mugging,3
trailer,51
intent,8
"curtolo,1",1
referred,12
backup,1
liked-,1
freeing,5
critics',3
"beater,1",1
"still,585",1
"sex-scandal,1",1
back-and-forth,1
"composition,5",1
"cat-and-mouse,2",1
"historians,1",1
wah's,1
star_,1
"reservoir,16",1
shrinking,1
intervention,7
stare,3
"movie's,106",1
"taught,12",1
well-staged,1
shags,1
"classical,12",1
qualifying,1
costumer,1
stark,23
merrill's,1
start,143
"smoldering,1",1
"standards,19",1
"non-linear,7",1
stars,185
"fright,4",1
"power-trip,1",1
mast's,1
"rohmer,2",1
lasseter,3
"sitting,37",1
"reminds,25",1
smuggling,6
"louisiana's,1",1
co-worker,14
"relics,1",1
"falstaff,1",1
satirizing,1
philosophers,2
brushing,1
manipulative,18
tcheky's,1
recouped,1
omelet,1
two-thirds,4
domingo,4
pitched,3
"recreation,11",1
"operation,27",1
god-given,1
star',1
fraud,4
"tahiti,1",1
embedded,6
bickering,8
intermission,2
"janney,4",1
big-league,1
indiana],1
freddy,4
waltzing,1
"fascist,9",1
"shortcomings,12",1
"mckellen's,1",1
oprah's,1
"pedophilic,1",1
begs,7
"estates,1",1
"uncovered,4",1
ancient-sounding,1
"underdrawn,1",1
intents,1
all-but-illegible,1
600,2
transporters,1
"yao,2",1
"protectively,1",1
"blaxploitation,6",1
"extremity,1",1
taghmaoui,1
eyepopping,1
"grandparents,3",1
"messiah,5",1
beleivable,1
asian-american,4
smart-alec,1
60+,1
finishes,5
"spaces,10",1
cabinets,2
infact,1
sword-wielding,2
event,78
